"","lwage","educ","nearc4","smsa","exper","expersq","fatheduc","motheduc","age","black","south","IQ","married"
"785",5.85793304443359,12,1,1,6,36,9,10,24,1,0,NA,6
"786",6.46614456176758,16,1,1,7,49,12,12,29,0,0,115,1
"787",6.51471281051636,15,1,1,3,9,10,12,24,0,0,NA,1
"788",6.52062129974365,15,1,1,7,49,12,12,28,0,0,91,1
"789",6.28039598464966,12,1,1,9,81,12,9,27,0,0,103,4
"790",6.2614917755127,16,1,1,9,81,12,10,31,0,0,102,1
"791",6.50278997421265,16,1,1,6,36,10,10,28,0,1,98,6
"792",5.91350317001343,14,1,1,6,36,12,NA,26,0,0,NA,1
"793",6.48920488357544,15,1,1,5,25,12,12,26,0,0,NA,6
"794",6.55108022689819,12,1,1,16,256,NA,NA,34,1,0,NA,NA
"795",5.7397928237915,18,1,1,3,9,9,12,27,0,0,82,6
"796",6.73459148406982,9,1,1,18,324,NA,9,33,0,0,NA,1
"797",6.4922399520874,14,1,1,11,121,10,12,31,0,0,112,1
"798",6.53958606719971,16,1,1,9,81,8,9,31,0,0,108,1
"799",6.35784244537354,15,1,1,7,49,NA,7,28,0,0,90,1
"800",6.55819797515869,17,1,1,3,9,9,12,26,0,0,NA,6
"801",5.67675399780273,16,1,1,5,25,5,8,27,0,1,111,1
"802",6.62007331848145,13,1,1,7,49,8,11,26,0,0,96,1
"803",7.2737865447998,16,1,1,12,144,12,12,34,0,0,NA,1
"804",7.09174203872681,16,1,1,11,121,16,16,33,0,0,127,1
"805",7.37963199615479,15,1,1,12,144,NA,8,33,0,1,97,1
"806",6.64509105682373,14,1,1,12,144,NA,12,32,0,1,120,4
"807",6.24027585983276,16,1,1,9,81,14,16,31,0,0,101,6
"808",6.69084215164185,12,1,1,13,169,NA,8,31,0,0,100,1
"809",6.86901426315308,17,1,1,11,121,8,8,34,0,0,99,1
"810",6.51471281051636,12,1,1,7,49,16,16,25,0,0,104,1
"811",5.98645210266113,13,1,1,5,25,8,8,24,0,0,116,1
"812",6.75110149383545,14,1,1,13,169,12,12,33,0,0,120,1
"813",6.54102993011475,11,1,1,8,64,NA,9,25,1,0,95,1
"814",6.46302938461304,11,1,1,7,49,8,9,24,1,0,NA,5
"815",5.84354448318481,13,1,1,8,64,10,8,27,1,0,99,1
"816",6.32972097396851,12,1,1,9,81,NA,NA,27,1,0,68,5
"817",6.52795791625977,12,1,1,6,36,9,11,24,1,0,NA,1
"818",6.1506028175354,16,1,1,7,49,16,16,29,0,1,122,1
"819",5.70378255844116,16,1,1,4,16,12,12,26,0,0,106,6
"820",6.51174545288086,18,1,1,1,1,12,9,25,0,0,101,1
"821",5.95324325561523,16,1,1,2,4,12,9,24,0,0,NA,6
"822",6.69456195831299,16,1,1,11,121,8,6,33,0,0,104,1
"823",6.30627536773682,17,1,1,1,1,12,12,24,0,0,NA,6
"824",6.21460819244385,16,1,1,4,16,12,12,26,0,0,NA,6
"825",6.58892631530762,13,1,1,10,100,11,12,29,0,0,99,1
"826",6.2614917755127,16,1,1,6,36,11,12,28,0,0,NA,1
"827",6.10924768447876,15,1,1,3,9,2,8,24,1,0,NA,6
"828",6.62671756744385,12,1,1,10,100,6,8,28,1,0,NA,1
"829",6.46146821975708,12,1,1,6,36,11,NA,24,1,0,NA,1
"830",5.74620342254639,12,1,1,6,36,10,12,24,1,0,NA,1
"831",7.26192712783813,12,1,1,11,121,12,12,29,0,0,101,1
"832",6.63463354110718,12,1,1,10,100,11,5,28,0,0,110,6
"833",6.39692974090576,12,1,1,8,64,11,5,26,0,0,94,1
"834",7.01301574707031,16,1,1,10,100,12,15,32,0,0,111,1
"835",6.63725805282593,16,1,1,11,121,13,17,33,0,0,120,1
"836",6.47697257995605,12,1,1,14,196,8,8,32,0,0,108,1
"837",7.05185556411743,14,1,1,7,49,16,16,27,0,0,111,1
"838",6.39692974090576,12,1,1,6,36,9,12,24,0,0,NA,1
"839",6.31896829605103,12,1,1,11,121,11,11,29,0,0,103,1
"840",6.29710912704468,11,1,1,11,121,11,11,28,0,0,NA,1
"841",6.30991840362549,11,1,1,8,64,11,11,25,0,0,NA,1
"842",6.68461179733276,11,1,1,14,196,NA,NA,31,0,0,97,1
"843",6.90775537490845,11,1,1,9,81,10,11,26,0,0,97,1
"844",6.76157283782959,12,1,1,13,169,13,11,31,0,0,106,1
"845",6.41836500167847,13,1,1,13,169,NA,6,32,0,0,109,1
"846",6.25190401077271,16,1,1,2,4,12,12,24,0,0,NA,1
"847",6.56103086471558,13,1,1,11,121,NA,NA,30,1,0,96,1
"848",6.706862449646,13,1,1,7,49,10,10,26,1,0,79,1
"849",5.70378255844116,10,1,1,9,81,10,12,25,1,0,62,6
"850",6.55393362045288,16,1,1,8,64,9,9,30,0,0,110,1
"851",7.1869010925293,16,1,1,12,144,NA,12,34,0,0,117,1
"852",5.94017124176025,12,1,1,9,81,NA,12,27,1,0,72,1
"853",5.99146461486816,11,1,1,9,81,NA,NA,26,1,0,83,6
"854",6.21059989929199,11,1,1,8,64,NA,NA,25,1,0,99,1
"855",6.49677515029907,10,1,1,17,289,NA,11,33,1,0,72,1
"856",6.39692974090576,10,1,1,17,289,8,11,33,1,0,88,5
"857",6.94119024276733,18,1,0,8,64,16,12,32,0,1,123,1
"858",6.98378992080688,14,1,1,5,25,12,12,25,0,0,91,6
"859",5.99146461486816,18,1,1,0,0,12,12,24,0,1,98,6
"860",6.46302938461304,16,1,1,11,121,13,12,33,0,0,119,6
"861",6.4297194480896,12,1,1,14,196,NA,8,32,0,0,87,1
"862",6.17586708068848,17,1,1,7,49,12,11,30,0,0,121,4
"863",6.96413564682007,16,1,1,11,121,8,8,33,0,0,NA,6
"864",6.30078601837158,12,1,1,8,64,8,12,26,0,0,112,1
"865",6.66695690155029,14,1,1,6,36,12,12,26,0,0,113,6
"866",6.18414878845215,18,1,1,1,1,12,12,25,0,0,125,6
"867",6.58202505111694,14,1,1,14,196,11,11,34,0,0,121,1
"868",6.54391193389893,15,1,1,7,49,12,12,28,0,0,128,1
"869",6.30809831619263,15,1,1,13,169,12,12,34,0,0,NA,4
"870",6.67582321166992,15,1,1,11,121,15,12,32,0,0,103,1
"871",7.56164169311523,16,1,1,11,121,18,16,33,0,1,99,1
"872",6.67582321166992,15,1,1,12,144,12,12,33,0,0,101,1
"873",6.80239486694336,15,1,1,7,49,NA,NA,28,0,0,117,5
"874",6.4831075668335,14,1,1,12,144,8,8,32,0,0,109,1
"875",6.24027585983276,12,1,1,9,81,12,12,27,0,0,73,6
"876",5.95064258575439,14,1,1,9,81,NA,12,29,0,0,88,4
"877",6.21460819244385,16,1,0,5,25,16,16,27,0,1,116,1
"878",6.39859485626221,15,1,1,4,16,12,11,25,0,0,137,6
"879",6.08221912384033,12,1,1,9,81,12,12,27,0,0,105,1
"880",6.21460819244385,12,1,1,7,49,12,12,25,0,0,98,6
"881",7.14203643798828,18,1,1,9,81,NA,18,33,0,0,122,1
"882",6.61606502532959,14,1,1,6,36,12,14,26,0,1,104,1
"883",6.24027585983276,14,1,1,7,49,12,12,27,0,0,78,1
"884",6.55108022689819,12,1,1,15,225,NA,NA,33,0,1,104,1
"885",6.51025819778442,16,1,1,7,49,14,12,29,0,0,93,1
"886",6.89060926437378,17,1,1,7,49,NA,NA,30,0,0,87,6
"887",5.39362764358521,13,1,0,10,100,12,12,29,0,0,101,1
"888",7.09174203872681,18,1,1,9,81,12,12,33,0,0,134,1
"889",6.50278997421265,12,1,0,12,144,12,12,30,0,0,85,1
"890",6.73101806640625,14,1,1,8,64,NA,NA,28,1,0,NA,1
"891",6.09582471847534,15,1,1,4,16,12,12,25,0,0,104,1
"892",6.29710912704468,12,1,1,7,49,10,12,25,0,0,104,6
"893",6.22455835342407,14,1,1,10,100,12,12,30,0,1,NA,1
"894",6.68085479736328,12,1,0,13,169,NA,NA,31,0,0,107,1
"895",5.87773561477661,9,1,1,9,81,10,8,24,0,0,NA,1
"896",6.21460819244385,12,1,1,9,81,12,8,27,0,0,93,1
"897",6.86901426315308,12,1,1,16,256,NA,8,34,0,0,NA,1
"898",5.85793304443359,11,1,1,11,121,6,5,28,0,0,94,6
"899",5.74620342254639,15,1,1,3,9,6,5,24,0,0,NA,6
"900",4.76217412948608,16,1,1,2,4,17,13,24,0,1,NA,1
"901",6.58755016326904,12,1,1,15,225,10,8,33,0,0,109,1
"902",6.28413438796997,13,1,1,14,196,NA,11,33,1,0,119,1
"903",6.2766432762146,13,1,1,7,49,12,12,26,1,1,98,1
"904",6.05912303924561,17,1,1,5,25,NA,NA,28,1,1,103,1
"905",6.99759578704834,16,1,1,12,144,15,13,34,0,0,NA,1
"906",7.56268119812012,12,1,1,15,225,NA,9,33,0,0,NA,1
"907",6.74523639678955,18,1,1,8,64,10,12,32,0,1,112,1
"908",5.89989757537842,12,1,1,6,36,11,11,24,0,0,NA,6
"909",6.16120719909668,16,1,1,4,16,12,8,26,0,0,104,6
"910",6.48616075515747,13,1,1,7,49,11,10,26,0,0,96,1
"911",6.0867748260498,12,1,1,7,49,11,10,25,0,0,NA,6
"912",6.13556480407715,14,1,1,5,25,10,11,25,0,0,102,1
"913",6.51174545288086,16,0,1,6,36,9,NA,28,0,0,103,1
"914",7.0475172996521,12,0,1,6,36,12,12,24,0,0,NA,1
"915",6.68461179733276,12,0,1,13,169,NA,NA,31,0,0,95,4
"916",6.13122653961182,12,0,1,7,49,NA,12,25,0,0,NA,6
"917",5.81114101409912,12,0,1,8,64,NA,NA,26,0,0,93,1
"918",6.55393362045288,13,0,1,7,49,6,8,26,0,0,122,1
"919",6.2614917755127,12,0,1,7,49,6,8,25,0,0,107,4
"920",6.50278997421265,7,1,0,20,400,NA,8,33,0,0,NA,1
"921",6.46302938461304,18,1,1,2,4,12,12,26,0,0,NA,1
"922",6.68461179733276,12,1,1,6,36,12,12,24,0,0,NA,1
"923",6.35784244537354,12,1,1,14,196,NA,12,32,0,0,97,1
"924",6.04737234115601,18,1,0,8,64,12,12,32,0,0,115,1
"925",6.77308034896851,18,1,1,5,25,NA,NA,29,0,0,120,1
"926",6.46146821975708,15,1,1,7,49,NA,12,28,0,0,103,1
"927",7.00397396087646,16,0,1,7,49,12,14,29,0,1,106,1
"928",6.47543287277222,16,0,1,4,16,12,14,26,0,0,96,1
"929",6.10924768447876,12,0,1,8,64,8,8,26,0,1,114,1
"930",6.82871198654175,12,0,1,15,225,NA,9,33,0,0,NA,4
"931",6.54821920394897,11,0,1,10,100,NA,9,27,0,0,86,1
"932",6.22455835342407,15,0,1,13,169,NA,NA,34,1,0,78,1
"933",6.32076835632324,16,0,1,6,36,12,13,28,0,1,110,1
"934",5.92692613601685,17,0,0,2,4,12,13,25,0,0,132,6
"935",6.51174545288086,15,0,1,7,49,12,12,28,0,1,126,1
"936",5.73009967803955,13,0,1,11,121,8,8,30,0,0,102,1
"937",6.37161207199097,12,0,1,16,256,12,12,34,0,0,87,1
"938",6.6605749130249,12,0,1,6,36,12,13,24,0,0,89,4
"939",6.48616075515747,12,1,1,9,81,NA,8,27,0,0,106,1
"940",6.04737234115601,12,1,1,10,100,8,5,28,0,0,100,1
"941",7.15617656707764,16,1,1,6,36,12,12,28,0,0,98,1
"942",6.86901426315308,12,1,1,7,49,11,12,25,0,0,97,1
"943",6.68461179733276,12,1,1,12,144,4,16,30,0,0,111,1
"944",6.62007331848145,12,1,1,15,225,12,12,33,0,0,100,1
"945",6.47234630584717,18,1,1,5,25,12,12,29,0,0,110,4
"946",6.84375,12,1,1,11,121,10,12,29,0,0,114,4
"947",6.28599786758423,17,1,1,5,25,17,12,28,0,0,135,4
"948",5.66988086700439,15,1,1,3,9,13,16,24,0,0,121,6
"949",5.25749540328979,12,1,0,11,121,6,8,29,0,1,95,1
"950",6.706862449646,18,1,1,6,36,NA,NA,30,0,0,116,1
"951",6.70073127746582,18,1,1,6,36,NA,13,30,0,0,98,1
"952",6.58892631530762,12,1,1,11,121,10,12,29,0,0,90,1
"953",7.02553844451904,12,1,1,6,36,10,12,24,0,0,116,1
"954",6.42162227630615,17,1,1,5,25,14,NA,28,1,0,110,1
"955",5.99893665313721,12,1,1,8,64,14,NA,26,1,0,97,6
"956",6.55819797515869,11,1,1,9,81,8,9,26,0,0,89,1
"957",5.8200831413269,15,1,1,6,36,11,12,27,0,0,105,1
"958",6.7250337600708,17,1,1,5,25,11,12,28,0,0,117,1
"959",5.25749540328979,17,1,1,3,9,11,12,26,0,0,75,1
"960",6.59304475784302,12,1,1,8,64,12,12,26,0,0,87,1
"961",6.29526615142822,10,1,1,10,100,9,11,26,0,0,74,1
"962",6.71295642852783,12,1,0,10,100,11,11,28,0,0,91,1
"963",6.08221912384033,12,1,1,8,64,11,11,26,0,1,90,1
"964",6.5998706817627,14,1,1,4,16,11,11,24,0,1,NA,1
"965",6.05678415298462,16,1,1,2,4,14,12,24,0,0,112,6
"966",5.82894563674927,12,1,0,12,144,11,12,30,0,0,90,1
"967",6.17586708068848,13,1,1,15,225,14,11,34,0,1,130,1
"968",6.70563888549805,16,1,1,10,100,10,12,32,0,0,108,1
"969",6.21460819244385,12,1,0,10,100,12,12,28,0,0,86,1
"970",6.29710912704468,12,1,1,7,49,NA,NA,25,1,0,101,1
"971",6.10255861282349,16,1,1,4,16,NA,11,26,0,0,125,1
"972",5.37989711761475,15,1,0,4,16,NA,11,25,0,0,94,1
"973",5.61677122116089,8,1,1,12,144,3,6,26,0,0,NA,1
"974",5.86363124847412,15,1,1,3,9,8,10,24,1,0,109,5
"975",6.58063936233521,12,1,0,11,121,8,10,29,0,0,98,1
"976",6.91572332382202,12,1,0,9,81,3,8,27,0,0,NA,1
"977",6.4831075668335,17,1,1,6,36,8,12,29,0,0,114,1
"978",6.6883544921875,16,1,1,4,16,NA,16,26,0,0,125,1
"979",6.34563636779785,12,1,1,9,81,8,12,27,0,0,100,1
"980",6.39692974090576,16,1,1,3,9,12,12,25,0,0,104,1
"981",6.46925020217896,12,1,1,6,36,NA,NA,24,0,0,NA,1
"982",6.10924768447876,13,1,1,7,49,14,10,26,0,0,112,1
"983",6.09807443618774,13,1,1,7,49,NA,2,26,0,1,100,6
"984",6.38012266159058,15,1,0,8,64,12,11,29,0,0,104,1
"985",6.58063936233521,14,1,1,5,25,8,12,25,0,0,97,1
"986",6.54102993011475,12,1,1,14,196,8,8,32,0,0,120,1
"987",6.27098846435547,13,1,1,7,49,8,8,26,0,1,134,6
"988",6.15273284912109,9,1,1,15,225,8,8,30,0,0,92,1
"989",6.17586708068848,16,1,1,4,16,16,13,26,0,0,129,1
"990",6.13556480407715,16,1,1,3,9,16,13,25,0,0,122,1
"991",6.3171648979187,17,1,1,10,100,6,9,33,0,0,NA,1
"992",6.76272964477539,14,1,1,12,144,12,12,32,0,0,118,4
"993",6.56948137283325,16,1,0,8,64,NA,12,30,0,0,101,1
"994",6.60665035247803,12,1,0,6,36,NA,12,24,0,0,107,1
"995",6.70563888549805,14,1,1,8,64,NA,10,28,0,0,92,4
"996",6.51767110824585,12,1,1,16,256,11,12,34,0,0,92,1
"997",6.68085479736328,16,1,1,7,49,12,12,29,0,0,121,1
"998",6.64509105682373,13,1,1,5,25,13,17,24,0,0,102,1
"999",6.13556480407715,16,1,1,3,9,12,16,25,0,0,118,1
"1000",6.25190401077271,14,1,1,4,16,12,12,24,0,0,NA,1
"1001",5.97380971908569,12,1,0,7,49,12,NA,25,0,0,100,1
"1002",6.68461179733276,13,1,1,13,169,9,7,32,0,1,92,1
"1003",6.51174545288086,17,0,1,4,16,14,12,27,0,0,108,1
"1004",6.17586708068848,16,0,0,11,121,NA,NA,33,0,0,121,1
"1005",6.81454277038574,12,0,0,14,196,8,12,32,0,0,119,1
"1006",6.17586708068848,12,0,0,7,49,8,8,25,0,0,NA,1
"1007",6.21460819244385,11,0,0,16,256,8,8,33,0,0,NA,1
"1008",5.95324325561523,16,0,0,2,4,12,12,24,0,0,106,1
"1009",6.0776424407959,12,0,1,6,36,12,11,24,0,0,98,1
"1010",6.26530122756958,12,0,0,7,49,7,8,25,0,0,109,1
"1011",6.81673574447632,14,0,0,9,81,12,8,29,0,0,NA,6
"1012",6.29526615142822,16,0,0,3,9,12,15,25,0,0,120,6
"1013",6.64509105682373,13,0,0,9,81,4,16,28,0,0,127,1
"1014",5.42053508758545,12,0,0,6,36,8,8,24,0,0,NA,6
"1015",6.56667232513428,18,0,0,3,9,12,12,27,0,0,101,1
"1016",5.84643888473511,18,0,0,10,100,8,8,34,0,0,108,1
"1017",6.66822814941406,12,0,0,14,196,8,8,32,0,0,91,1
"1018",6.1202974319458,14,0,1,6,36,10,12,26,0,0,118,1
"1019",6.13122653961182,16,0,1,2,4,10,12,24,0,0,110,6
"1020",5.6240177154541,13,0,0,7,49,NA,14,26,0,0,119,1
"1021",6.69456195831299,17,0,1,11,121,8,12,34,0,0,103,1
"1022",6.43615055084229,14,0,0,7,49,12,14,27,0,0,103,1
"1023",6.54678535461426,12,0,1,8,64,8,12,26,0,0,104,1
"1024",5.93489408493042,14,0,0,6,36,8,12,26,0,0,108,1
"1025",6.159095287323,12,0,0,6,36,8,12,24,0,0,118,1
"1026",6.05208921432495,12,0,0,6,36,8,12,24,0,0,98,1
"1027",6.47543287277222,16,0,0,2,4,8,12,24,0,0,120,1
"1028",6.19644403457642,15,0,1,4,16,12,15,25,0,0,144,1
"1029",6.82871198654175,18,0,0,2,4,12,16,26,0,0,NA,4
"1030",5.85793304443359,12,0,0,6,36,12,10,24,0,0,NA,1
"1031",6.39692974090576,13,0,0,6,36,13,12,25,0,0,NA,1
"1032",6.06145715713501,9,0,0,16,256,3,7,31,0,0,NA,1
"1033",6.21460819244385,12,0,0,8,64,2,7,26,0,0,100,1
"1034",6.21460819244385,9,0,0,9,81,2,7,24,0,0,NA,6
"1035",5.85793304443359,8,0,0,20,400,8,8,34,0,0,NA,1
"1036",5.91350317001343,14,0,0,7,49,8,10,27,0,0,86,1
"1037",5.94017124176025,16,0,0,2,4,8,12,24,0,0,NA,1
"1038",5.52146100997925,14,0,0,5,25,9,12,25,0,0,NA,1
"1039",6.22653675079346,18,0,1,6,36,6,8,30,0,0,122,1
"1040",6.42810535430908,12,0,1,9,81,12,13,27,0,0,98,1
"1041",5.94279956817627,16,0,0,2,4,12,13,24,0,0,NA,1
"1042",5.88887786865234,12,0,0,12,144,NA,13,30,0,0,101,1
"1043",6.37672710418701,12,0,1,10,100,NA,8,28,0,0,117,1
"1044",5.85793304443359,12,0,1,6,36,NA,8,24,0,0,119,1
"1045",6.18208503723145,12,0,1,14,196,8,12,32,0,0,105,1
"1046",6.7274317741394,11,0,0,17,289,6,9,34,0,0,104,1
"1047",6.28226661682129,10,0,1,13,169,8,12,29,0,0,NA,1
"1048",5.95324325561523,17,1,0,5,25,NA,12,28,0,0,111,6
"1049",6.10924768447876,11,1,0,8,64,8,8,25,0,0,96,4
"1050",6.19644403457642,16,1,0,6,36,12,8,28,0,0,94,1
"1051",6.81783056259155,12,1,0,6,36,NA,10,24,0,0,NA,1
"1052",6.7226300239563,18,1,1,8,64,8,12,32,0,0,101,1
"1053",6.07304430007935,12,1,0,12,144,8,8,30,0,0,83,1
"1054",6.55108022689819,12,1,0,8,64,8,8,26,0,0,112,1
"1055",6.29526615142822,10,1,0,10,100,8,8,26,0,0,93,1
"1056",5.44241762161255,16,1,0,2,4,12,13,24,0,0,NA,6
"1057",5.97888565063477,12,0,0,16,256,12,9,34,0,0,105,1
"1058",6.58063936233521,12,0,1,7,49,NA,NA,25,0,0,115,1
"1059",7.07918453216553,12,0,0,7,49,8,15,25,0,0,105,4
"1060",6.21660614013672,12,0,1,7,49,8,10,25,0,0,88,1
"1061",5.81711101531982,16,1,1,2,4,16,13,24,0,0,122,6
"1062",6.33682584762573,12,1,0,14,196,8,8,32,0,0,96,1
"1063",6.87109136581421,17,0,0,11,121,6,12,34,0,1,123,1
"1064",7.22548151016235,12,0,1,15,225,12,12,33,0,0,NA,1
"1065",6.68461179733276,12,0,1,10,100,12,12,28,0,0,104,1
"1066",6.4118185043335,12,0,1,12,144,7,11,30,0,0,108,1
"1067",6.5072774887085,16,0,1,3,9,12,12,25,0,0,116,1
"1068",6.09807443618774,11,0,1,8,64,8,7,25,0,0,92,1
"1069",6.18414878845215,13,0,1,6,36,10,12,25,0,0,102,1
"1070",6.56526517868042,18,0,0,8,64,12,16,32,0,0,109,1
"1071",6.85961484909058,12,0,0,14,196,NA,NA,32,0,0,103,1
"1072",6.17378616333008,11,0,0,8,64,10,8,25,0,0,NA,1
"1073",6.21460819244385,13,0,1,8,64,12,12,27,0,0,97,1
"1074",6.12468338012695,16,0,1,4,16,12,12,26,0,1,101,6
"1075",6.58063936233521,18,1,0,0,0,18,12,24,0,0,NA,1
"1076",6.59714555740356,12,1,0,6,36,NA,12,24,0,0,NA,1
"1077",5.7990927696228,12,1,0,15,225,8,12,33,0,0,NA,1
"1078",6.01615715026855,12,1,0,9,81,8,11,27,0,0,98,1
"1079",6.18620872497559,12,1,0,9,81,8,8,27,0,0,96,1
"1080",6.86901426315308,18,1,1,7,49,9,13,31,0,1,122,1
"1081",5.88332223892212,16,1,0,2,4,12,12,24,0,0,114,1
"1082",5.7990927696228,12,0,0,6,36,9,12,24,0,0,100,6
"1083",6.43775177001953,12,0,0,10,100,NA,10,28,0,0,104,1
"1084",6.2045578956604,12,0,0,8,64,5,8,26,0,0,111,1
"1085",6.48157691955566,12,0,0,11,121,12,12,29,0,0,110,1
"1086",6.58202505111694,12,0,0,9,81,15,12,27,0,0,87,1
"1087",6.55677843093872,12,0,0,7,49,15,12,25,0,0,103,1
"1088",6.24222326278687,9,0,0,14,196,1,3,29,0,0,NA,1
"1089",6.43775177001953,12,0,1,13,169,14,12,31,0,0,95,4
"1090",6.4329400062561,18,0,0,5,25,12,15,29,0,0,116,6
"1091",6.05678415298462,15,0,1,5,25,12,15,26,0,0,109,1
"1092",6.48157691955566,12,0,0,11,121,12,12,29,0,0,104,1
"1093",6.46614456176758,12,0,0,12,144,12,12,30,0,0,104,1
"1094",6.3543701171875,12,0,1,16,256,12,12,34,0,0,110,1
"1095",5.74620342254639,13,0,0,15,225,NA,NA,34,0,1,100,1
"1096",6.49828195571899,18,0,0,0,0,NA,16,24,0,0,116,1
"1097",6.31896829605103,13,0,0,13,169,8,13,32,0,0,94,6
"1098",5.70378255844116,18,0,1,0,0,12,12,24,0,0,NA,6
"1099",6.4645881652832,15,0,0,7,49,12,16,28,0,0,115,1
"1100",6.50278997421265,14,0,1,8,64,12,8,28,0,0,123,1
"1101",7.185387134552,18,0,1,4,16,15,13,28,0,0,113,1
"1102",6.22257614135742,12,0,1,6,36,9,9,24,0,0,NA,1
"1103",6.6605749130249,16,0,1,3,9,12,12,25,0,0,106,1
"1104",6.70563888549805,14,0,1,5,25,12,12,25,0,0,114,4
"1105",6.25382900238037,12,0,0,10,100,12,6,28,0,0,95,6
"1106",6.35784244537354,12,0,0,9,81,12,6,27,0,0,113,1
"1107",5.92692613601685,11,0,0,8,64,12,6,25,0,0,NA,1
"1108",6.21460819244385,12,0,0,6,36,12,8,24,0,0,NA,1
"1109",6.43775177001953,16,0,1,6,36,12,12,28,0,0,111,6
"1110",6.52795791625977,16,0,0,12,144,NA,NA,34,0,0,110,1
"1111",6.15273284912109,14,0,0,6,36,12,12,26,0,0,100,1
"1112",6.44254016876221,13,0,0,8,64,12,12,27,0,0,95,1
"1113",6.26339817047119,13,0,0,5,25,12,8,24,0,0,NA,6
"1114",6.3171648979187,12,0,0,14,196,8,8,32,0,0,100,1
"1115",6.46302938461304,16,1,1,3,9,12,12,25,0,0,130,6
"1116",6.24027585983276,13,1,1,15,225,8,12,34,0,0,98,1
"1117",6.40357398986816,12,1,1,9,81,12,12,27,0,0,103,1
"1118",6.55108022689819,13,1,1,14,196,8,15,33,0,0,108,1
"1119",6.40687990188599,12,1,1,15,225,8,12,33,0,0,NA,1
"1120",6.92853784561157,12,1,1,15,225,NA,12,33,0,0,101,1
"1121",6.57088279724121,12,1,1,13,169,16,12,31,0,0,90,6
"1122",6.21460819244385,12,1,1,10,100,8,8,28,0,0,79,1
"1123",6.36818695068359,12,1,1,10,100,14,8,28,0,0,94,1
"1124",6.55961513519287,12,1,1,13,169,5,8,31,0,0,115,1
"1125",6.25382900238037,16,1,0,8,64,11,12,30,0,0,118,1
"1126",6.48616075515747,16,1,1,7,49,NA,NA,29,0,0,114,1
"1127",6.52795791625977,16,1,1,6,36,16,14,28,0,0,114,1
"1128",5.62040090560913,13,1,1,6,36,11,11,25,0,0,84,1
"1129",6.56103086471558,13,1,1,15,225,NA,12,34,1,0,92,1
"1130",6.66949796676636,12,1,1,16,256,8,11,34,0,0,107,1
"1131",7.18462896347046,18,1,1,7,49,18,12,31,0,0,137,1
"1132",6.00141477584839,14,1,1,8,64,9,8,28,0,0,129,6
"1133",5.70378255844116,16,1,1,3,9,12,12,25,0,0,101,1
"1134",6.51174545288086,12,1,1,8,64,12,12,26,0,0,98,1
"1135",6.58202505111694,12,1,1,16,256,NA,8,34,0,0,108,1
"1136",6.64509105682373,16,1,0,4,16,8,2,26,0,0,114,1
"1137",6.63331842422485,16,1,0,8,64,6,12,30,0,0,110,1
"1138",6.07304430007935,18,1,0,6,36,11,12,30,0,0,111,1
"1139",7.08338785171509,13,1,0,15,225,12,8,34,0,0,99,1
"1140",6.13556480407715,17,1,0,8,64,NA,4,31,0,0,113,1
"1141",5.91350317001343,12,1,0,6,36,12,12,24,0,0,101,1
"1142",6.16331481933594,12,1,0,12,144,12,12,30,0,0,99,6
"1143",6.07534599304199,12,1,0,10,100,12,12,28,0,0,101,1
"1144",5.80513477325439,12,1,0,8,64,8,12,26,0,0,75,6
"1145",6.46146821975708,16,1,1,9,81,12,12,31,0,0,102,6
"1146",6.22455835342407,12,1,0,16,256,NA,6,34,0,0,91,1
"1147",6.43775177001953,16,1,0,7,49,10,12,29,0,0,113,1
"1148",6.13556480407715,12,1,0,13,169,NA,8,31,0,0,120,1
"1149",6.70563888549805,17,1,1,4,16,16,16,27,0,1,134,1
"1150",6.07073783874512,17,1,1,1,1,NA,13,24,0,0,105,1
"1151",6.46302938461304,14,1,1,5,25,15,12,25,0,0,98,6
"1152",5.41610050201416,15,1,0,4,16,15,12,25,0,0,107,4
"1153",6.58063936233521,15,1,1,13,169,NA,14,34,1,0,110,1
"1154",6.58202505111694,16,1,1,4,16,12,12,26,0,0,101,6
"1155",6.70563888549805,16,1,1,7,49,16,16,29,0,0,107,1
"1156",6.49828195571899,16,1,1,5,25,16,13,27,0,0,115,1
"1157",6.79905605316162,18,1,1,4,16,12,12,28,0,0,121,1
"1158",6.67582321166992,11,1,1,17,289,NA,NA,34,0,0,115,1
"1159",6.28971576690674,15,1,1,10,100,10,12,31,0,0,134,1
"1160",6.79905605316162,11,1,1,10,100,10,12,27,0,0,NA,1
"1161",6.58063936233521,15,1,1,9,81,13,12,30,0,0,105,1
"1162",6.82979393005371,13,1,1,5,25,12,12,24,0,0,97,1
"1163",6.23048162460327,12,1,1,10,100,8,10,28,0,0,108,1
"1164",6.83410882949829,16,1,1,10,100,8,10,32,0,0,113,6
"1165",6.55819797515869,17,1,1,10,100,NA,NA,33,0,0,96,1
"1166",6.76272964477539,12,1,1,12,144,NA,5,30,0,0,NA,1
"1167",6.25382900238037,16,1,1,2,4,12,12,24,0,0,137,1
"1168",6.03308629989624,12,1,1,6,36,10,8,24,0,0,NA,1
"1169",5.58349609375,15,1,1,5,25,10,10,26,0,0,NA,6
"1170",6.43775177001953,15,1,1,3,9,16,14,24,0,0,NA,6
"1171",6.84588003158569,12,1,1,13,169,NA,12,31,0,0,110,1
"1172",6.64118194580078,16,1,1,3,9,16,12,25,0,0,120,6
